x,y
1924441.607645841,967751.4340753615
1924441.5436550758,967751.4495068077
1924441.4795109178,967751.4645250705
1924441.4146944568,967751.479726404
1924441.3761994601,967751.4882628529
1924441.3043273939,967751.5044478012
1924441.2395142764,967751.5187827117
1924441.1739527115,967751.5329496994
1924441.1090114752,967751.5470159312
1924441.0566100874,967751.5579948775
1924440.9977183407,967751.5707435417
1924440.9319790702,967751.5841052908
1924440.8665226577,967751.5977982058
1924440.8142281757,967751.6078492397
1924440.748308409,967751.6211277775
1924440.6958808715,967751.6321891407
1924440.6234510478,967751.6456488485
1924440.570331664,967751.6552634798
1924440.5043907631,967751.6673247955
1924440.4392251752,967751.6792859568
1924440.386623593,967751.6885931443
1924440.3281005584,967751.6995072099
1924440.263708131,967751.711925202
1924440.1984900055,967751.7241130879
1924440.1481343156,967751.7337796423
1924440.0830428728,967751.7466075289
1924440.0325592258,967751.7559641522
1924439.960318096,967751.7673822704
1924439.9089604341,967751.7756421558
1924439.8437999391,967751.7862830516
1924439.7793937041,967751.7955859415
1924439.714341308,967751.8049894883
1924439.6697826982,967751.8118109164
1924439.6042407183,967751.8209031326
1924439.5402169232,967751.8315071565
1924439.47537523,967751.8398594076
1924439.4111569715,967751.8473063728
1924439.3728044247,967751.8523982498
1924439.3151412802,967751.8613764612
1924439.2637630417,967751.8682747243
1924439.1986868852,967751.8771418092
1924439.1334541559,967751.886420882
1924439.067964872,967751.8952451164
1924439.0220154796,967751.9010090787
1924438.9559882951,967751.9086553529
1924438.8890591979,967751.9157411554
1924438.82246717,967751.9224981823
1924438.7563372208,967751.9299996583
1924438.7161549367,967751.9339911122
1924438.6437235617,967751.9411588256
1924438.577934506,967751.9473413279
1924438.524677178,967751.9525407207
1924438.4586299758,967751.9586809693
1924438.3914209642,967751.9646723294
1924438.328579996,967751.9699791392
1924438.2759727263,967751.9740670467
1924438.2101088064,967751.9795684911
1924438.1447614932,967751.9850719254
1924438.079108752,967751.9893983013
1924438.0523672763,967751.9911104937
1924438.0062714186,967751.9946665384
1924437.953278207,967751.998360993
1924437.8857649595,967752.0028658566
1924437.8198516876,967752.0077688517
1924437.7525475516,967752.0116350082
1924437.7393449508,967752.012429865
1924437.6986779377,967752.0148516062
1924437.6382667015,967752.0197345781
1924437.5715762074,967752.0252328309
1924437.505119461,967752.0304019123
1924437.453133873,967752.0340383735
1924437.3863171746,967752.0387728469
1924437.3283104731,967752.043066843
1924437.2617826043,967752.0465852938
1924437.2098269886,967752.0491491362
1924437.1446679719,967752.0527141256
1924437.0786308013,967752.0562550975
1924437.0140181251,967752.0588113518
1924436.9678965963,967752.062326039
1924436.9023755563,967752.0659927798
1924436.837528417,967752.0690638652
1924436.7723697182,967752.0725463417
1924436.7206712905,967752.0753999895
1924436.6815027595,967752.0777449951
1924436.6106879201,967752.0810199775
1924436.546614577,967752.0843828648
1924436.4951240649,967752.0869072439
1924436.4301769468,967752.0891115032
1924436.36628617,967752.0920212478
1924436.307947576,967752.0953031201
1924436.2574123912,967752.0979343312
1924436.19357168,967752.1012568575
1924436.1298320647,967752.1051573978
1924436.0666378306,967752.1082967541
1924436.0280634789,967752.1106234244
1924435.9572774149,967752.1131352267
1924435.8935727035,967752.1146841412
1924435.8294762366,967752.1173455368
1924435.7663110183,967752.1196598231
1924435.7158812264,967752.1217550754
1924435.6587085049,967752.1241337509
1924435.5957244977,967752.1263455898
1924435.545350188,967752.1274508402
1924435.470098487,967752.1291614872
1924435.4209912214,967752.1299209284
1924435.364959096,967752.1312518977
1924435.3522733431,967752.1319868596
1924435.303106294,967752.1348502806
1924435.2538135159,967752.1368261472
1924435.1924284454,967752.1397042974
1924435.130626828,967752.1434266539
1924435.0817460637,967752.145734184
1924435.0259145312,967752.1486337688
1924434.964089867,967752.151634007
1924434.9021950348,967752.1527360536
1924434.8384287124,967752.1568634186
1924434.775103415,967752.1604973767
1924434.7288111877,967752.161391457
1924434.663606801,967752.1633265452
1924434.5974187888,967752.1657942057
1924434.5293224307,967752.1674499471
1924434.475744434,967752.1687285033
1924434.4209772816,967752.1702500234
1924434.345801481,967752.1723735522
1924434.2920936146,967752.1738372707
1924434.2235851663,967752.1751819795
1924434.2101254542,967752.1756664035
1924434.1564643923,967752.1783887041
1924434.0893018297,967752.1790372045
1924434.029110374,967752.1805171594
1924433.977364981,967752.1821534882
1924433.9123682734,967752.183821193
1924433.8474264096,967752.184663929
1924433.7830739485,967752.1867260843
1924433.7437831138,967752.1872964819
1924433.6719206118,967752.1876174037
1924433.6056845991,967752.1891359213
1924433.5400975323,967752.189831763
1924433.473945542,967752.1896589849
1924433.4212999076,967752.190301624
1924433.3622195544,967752.1916827197
1924433.2968391336,967752.1923793574
1924433.231021107,967752.1926823471
1924433.1785825926,967752.1932020076
1924433.1126083096,967752.1938344653
1924433.060818262,967752.1936552243
1924432.9865592653,967752.1924815741
1924432.9206102563,967752.1932585388
1924432.8677888233,967752.1926008394
1924432.801326946,967752.1924062347
1924432.7354335776,967752.1921519359
1924432.6897149517,967752.1916660564
1924432.6235116955,967752.191389931
1924432.558418831,967752.1912006126
1924432.4928581533,967752.1917521488
1924432.4283077267,967752.1915649218
1924432.3890433575,967752.1919703877
1924432.3189182582,967752.190544507
1924432.2550945086,967752.189473015
1924432.191890447,967752.188465807
1924432.1415267247,967752.1868273753
1924432.1290519924,967752.1864285293
1924432.0785820049,967752.1855529824
1924432.0231028267,967752.1841629918
1924431.9604939802,967752.1828692661
1924431.9109270212,967752.1822653855
1924431.850102384,967752.1804834348
1924431.78906927,967752.1791751583
1924431.7531952143,967752.1779020915
1924431.6866600662,967752.1766138406
1924431.6256510324,967752.1757595076
1924431.5632548805,967752.1728987576
1924431.4996904647,967752.171560085
1924431.448472112,967752.170495982
1924431.3906940282,967752.1690971213
1924431.326638678,967752.1677978107
1924431.262840917,967752.1666851614
1924431.2112593462,967752.1660322483
1924431.1474108787,967752.1646718485
1924431.0888064604,967752.1632079101
1924431.036581438,967752.1619542539
1924430.9711097963,967752.1595148558
1924430.905941905,967752.1586857329
1924430.8402857888,967752.1571945787
1924430.7884235054,967752.1556535137
1924430.7300777105,967752.1541080567
1924430.6647562739,967752.1529070062
1924430.6003399352,967752.1514412668
1924430.5871928935,967752.1512254936
1924430.535200822,967752.1498489627
1924430.48339028,967752.1482874682
1924430.4297191515,967752.1469250855
1924430.358254855,967752.1444625591
1924430.292527534,967752.1413413987
1924430.2398138037,967752.1395494923
1924430.1746026927,967752.1365334723
1924430.1221235842,967752.1341854754
1924430.063937392,967752.1314441187
1924429.998754184,967752.1278918405
1924429.9857124523,967752.1271607339
1924429.9338305492,967752.1240104922
1924429.8695009376,967752.1201520626
1924429.8038063745,967752.1152362623
1924429.758875398,967752.1114526995
1924429.6929214944,967752.1068040796
1924429.627617415,967752.1011058646
1924429.5615882494,967752.0958793318
1924429.4954366202,967752.0889194453
1924429.4567034303,967752.0855517584
1924429.385251711,967752.0798298181
1924429.3219373673,967752.0739329864
1924429.2582383514,967752.067312638
1924429.2071122979,967752.0624118007
1924429.1433090086,967752.0560386037
1924429.0847751992,967752.0496651116
1924429.0211033688,967752.0426941623
1924428.9698772568,967752.0369471326
1924428.905975264,967752.0293770407
1924428.8425653183,967752.0214787783
1924428.8039394303,967752.0170800304
1924428.7205978879,967752.0066499334
1924428.7077395178,967752.0052593885
1924428.6557908712,967751.9993239016
1924428.5922474754,967751.9925391179
1924428.5283444475,967751.9852372053
1924428.4782313504,967751.9788962101
1924428.4205750618,967751.9727117682
1924428.3582723208,967751.9657254759
1924428.295685051,967751.9588412332
1924428.2831359308,967751.9576375484
1924428.2324517816,967751.9520163815
1924428.1694804758,967751.9442435863
1924428.1251760381,967751.9387501904
1924428.0617157859,967751.93050103
1924427.9983332658,967751.9221902782
1924427.9466459495,967751.915471876
1924427.8830324688,967751.9067682741
1924427.8179718482,967751.898224121
1924427.759571729,967751.890675265
1924427.6936897088,967751.8807870215
1924427.6410760018,967751.8731573467
1924427.5754765223,967751.863682787
1924427.508767693,967751.8538532447
1924427.4630720739,967751.8474055192
1924427.3970596292,967751.837846845
1924427.3315908967,967751.8279601992
1924427.2665625538,967751.8177451796
1924427.2023343185,967751.8076982865
1924427.1639477506,967751.8015263255
1924427.092954256,967751.7908550631
1924427.0289587306,967751.7807471777
1924427.0163089184,967751.7788623293
1924426.9649333179,967751.7716912796
1924426.9142580847,967751.7637596419
1924426.850390916,967751.753858546
1924426.7947599865,967751.7449381948
1924426.7321878416,967751.7341343957
1924426.6831436653,967751.7252394651
1924426.6207751387,967751.7152203734
1924426.5584899145,967751.7036956508
1924426.5088752424,967751.695376141
1924426.4513057573,967751.686778379
1924426.3877228822,967751.6768371221
1924426.3242181372,967751.6667311275
1924426.259162373,967751.6569285913
1924426.2205685256,967751.6509208622
1924426.181743477,967751.6445821703
1924426.11044368,967751.6329607663
1924426.045186527,967751.6217959031
1924425.9930686904,967751.6128478483
1924425.9275254142,967751.6021976199
1924425.8631220977,967751.5906647196
1924425.8045751187,967751.5810110795
1924425.7521480343,967751.571876164
1924425.6879539075,967751.5596839244
1924425.6227736096,967751.5486843945
1924425.5579085299,967751.536324532
1924425.518803966,967751.5287882454
1924425.4466535167,967751.5167097099
1924425.3808039376,967751.5051093386
1924425.3149291642,967751.4933438337
1924425.2496189973,967751.4825294674
1924425.1968316413,967751.4730424576
1924425.1377245132,967751.4612824415
1924425.0721883222,967751.4487962095
1924425.0066544379,967751.4357117299
1924424.940963264,967751.423224903
1924424.8888489313,967751.4133691571
1924424.8295868225,967751.401608541
1924424.7647211065,967751.38941371
1924424.7125846867,967751.378588295
1924424.6482154797,967751.3649100551
1924424.583299615,967751.3523230675
1924424.5317567375,967751.3416443502
1924424.4746399836,967751.3295206799
1924424.4106294578,967751.3166071133
1924424.3473430611,967751.3034694201
1924424.3345674388,967751.3007176454
1924424.2842900108,967751.2901056987
1924424.2200201473,967751.2774593121
1924424.1728670034,967751.267168867
1924424.1087811363,967751.2536980148
1924424.0449766978,967751.2409296461
1924423.9801945249,967751.227167292
1924423.9278528136,967751.2159903811
1924423.8626574336,967751.2022057998
1924423.8031154887,967751.1893301071
1924423.7504904424,967751.1779458064
1924423.6844444873,967751.1636834663
1924423.631870624,967751.1524231368
1924423.5648695035,967751.1380127007
1924423.5053812885,967751.1246008461
1924423.4519591588,967751.1122645102
1924423.3855058933,967751.0964533819
1924423.3185367333,967751.0804545947
1924423.252290348,967751.0645823721
1924423.1989728934,967751.0518957378
1924423.1392801062,967751.0379467257
1924423.073317299,967751.0222200046
1924423.0087010153,967751.0056320401
1924422.9426106473,967750.9894922355
1924422.89205641,967750.9769813017
1924422.8323444005,967750.9613199645
1924422.767678049,967750.9443192169
1924422.7019753759,967750.9281190163
1924422.6499533446,967750.9144265351
1924422.5847691104,967750.8977538578
1924422.5327174282,967750.8850514747
1924422.4747351008,967750.8696443671
1924422.4096067483,967750.8518785415
1924422.3967571366,967750.8482187826
1924422.3439875362,967750.8341314514
1924422.2792486316,967750.8158513901
1924422.213530161,967750.7970518072
1924422.1739199748,967750.7866666894
1924422.1011303407,967750.7661894588
1924422.0357739718,967750.7472674954
1924421.9706001685,967750.7278923903
1924421.9049614181,967750.708515485
1924421.866080936,967750.6964621955
1924421.7945600962,967750.6751853046
1924421.7310907813,967750.6558992917
1924421.6665117126,967750.6363614443
1924421.616950497,967750.6208836817
1924421.5533274757,967750.6012670059
1924421.4965161157,967750.5836364238
1924421.4337766613,967750.5626409771
1924421.382979805,967750.5460650801
1924421.320443489,967750.5259781178
1924421.2580867938,967750.5062012863
1924421.2078079807,967750.4892560587
1924421.1517734432,967750.4711333653
1924421.0888255946,967750.450590961
1924421.0265528383,967750.4291434654
1924420.9641215964,967750.4086030547
1924420.900454158,967750.3871089157
1924420.8570625868,967750.372645183
1924420.7936780907,967750.351461577
1924420.7177527526,967750.3269288456
1924420.6669582068,967750.3097547003
1924420.6048378078,967750.288988563
1924420.5485257446,967750.2691525428
1924420.4996147477,967750.2525220359
1924420.437783977,967750.2303335776
1924420.3773714087,967750.2087901069
1924420.3166770944,967750.1866266653
1924420.2689817194,967750.1695882548
1924420.2154556802,967750.1507119465
1924420.1569509793,967750.1301041682
1924420.097230499,967750.1099455492
1924420.03857424,967750.0884501147
1924419.9904399877,967750.0713481219
1924419.9418140019,967750.0544917859
1924419.8747716988,967750.030674108
1924419.8131501176,967750.0078263095
1924419.7646817416,967749.9902898085
1924419.703159024,967749.968597644
1924419.6541494054,967749.9507496117
1924419.598251507,967749.9306882578
1924419.5236289955,967749.903231151
1924419.4740254367,967749.8853395662
1924419.4119401032,967749.862180531
1924419.3494643676,967749.8397832847
1924419.3061540334,967749.8243502707
1924419.2444537687,967749.8018116055
1924419.1837334658,967749.7796893176
1924419.1221614748,967749.7573780749
1924419.061884035,967749.7342879055
1924419.0256442225,967749.7206975797
1924418.9596119325,967749.6962030176
1924418.9003125427,967749.6740243242
1924418.840058303,967749.6516150167
1924418.791872949,967749.6343684146
1924418.731517059,967749.6115254946
1924418.6764996233,967749.5908899108
1924418.6147997556,967749.5682481003
1924418.565791092,967749.5501525094
1924418.5039641454,967749.5269738381
1924418.4431954478,967749.5040055475
1924418.3930264842,967749.4853691091
1924418.3370814654,967749.4641316872
1924418.324700627,967749.4594835147
1924418.2754641848,967749.4401699004
1924418.213590352,967749.4157532738
1924418.1513786558,967749.3918717137
1924418.0905326281,967749.3688618637
1924418.046685427,967749.3519827034
1924417.9849385992,967749.3281235618
1924417.9225212135,967749.3039936505
1924417.861063057,967749.2789597418
1924417.7994209835,967749.2547296749
1924417.76243504,967749.2403731688
1924417.6946266624,967749.2142626437
1924417.633864733,967749.1895408639
1924417.584497709,967749.1705980758
1924417.5237086767,967749.1462062612
1924417.462041885,967749.121687282
1924417.4062315128,967749.099026938
1924417.3567665007,967749.0787015882
1924417.2937035975,967749.0545072916
1924417.231851218,967749.0312253697
1924417.1690458995,967749.0072177319
1924417.1320606712,967748.9926755638
1924417.0756354642,967748.9686925524
1924417.0135639089,967748.9419646467
1924416.9508139938,967748.9169876341
1924416.8885084519,967748.8906507873
1924416.826590923,967748.8641710314
1924416.7824082477,967748.8472080545
1924416.7200711416,967748.8223564095
1924416.6578656577,967748.7968657592
1924416.595688313,967748.77077696
1924416.5461182278,967748.7509050531
1924416.496628263,967748.7303526785
1924416.429420598,967748.7025322121
1924416.3804983443,967748.6821264359
1924416.3199498295,967748.6556519592
1924416.2590105138,967748.6300424137
1924416.19776131,967748.6044110477
1924416.1547202712,967748.586132184
1924416.0936041214,967748.5594904787
1924416.0316835674,967748.5337946283
1924415.9699195104,967748.5077074193
1924415.9083844232,967748.482528793
1924415.8841425364,967748.4724092697
1924415.8411265304,967748.454336797
1924415.780215354,967748.4281291022
1924415.7192556218,967748.4011166648
1924415.6705645686,967748.3810418505
1924415.6090348966,967748.3544604355
1924415.5603750874,967748.3329829355
1924415.4929633276,967748.304501527
1924415.4441713435,967748.283807435
1924415.3821206044,967748.2583792612
1924415.3210274214,967748.2324803065
1924415.260765506,967748.2053674129
1924415.2181384712,967748.1869044749
1924415.1561167473,967748.1606512343
1924415.0951039214,967748.1340099208
1924415.0331615205,967748.1072825023
1924414.9721985236,967748.0811158604
1924414.9350651628,967748.0647989714
1924414.8681992681,967748.0354325956
1924414.806646552,967748.008129053
1924414.7207817847,967747.9688077922
1924414.7086102962,967747.9634590191
1924414.6593315953,967747.9417109417
1924414.604149197,967747.9169694171
1924414.54332236,967747.8889878992
1924414.494716127,967747.867015489
1924414.433344862,967747.8395476065
1924414.3726747588,967747.8111128396
1924414.3241973582,967747.7892234463
1924414.269531012,967747.7646283173
1924414.2104059572,967747.7374372905
1924414.1507648523,967747.7100998632
1924414.0907120537,967747.6823482509
1924414.0324160398,967747.6545209064
1924413.9904158611,967747.6342656151
1924413.9308323087,967747.6054018189
1924413.8709177393,967747.5752989756
1924413.8103535876,967747.5461838387
1924413.7621693993,967747.5219438031
1924413.7018421018,967747.4916949541
1924413.647522221,967747.4643368019
1924413.5874517132,967747.4344809093
1924413.5513345776,967747.4158780555
1924413.538985064,967747.4098065612
1924413.490412384,967747.3858332051
1924413.4302378404,967747.3561625757
1924413.3768454643,967747.3294268893
1924413.3285891996,967747.3037837632
1924413.269300771,967747.2720742255
1924413.2091395257,967747.238958508
1924413.1500603668,967747.2065689991
1924413.10167782,967747.1801827202
1924413.0479333724,967747.1509701252
1924412.987721022,967747.1177098061
1924412.9273766566,967747.0851916315
1924412.8666728898,967747.0520944502
1924412.8190398205,967747.025607913
1924412.765067839,967746.9951154059
1924412.7059947355,967746.9611580746
1924412.6467094931,967746.9286233624
1924412.5993843195,967746.9026743787
1924412.540956817,967746.8687607971
1924412.482530349,967746.8345790346
1924412.4417346949,967746.8100993243
1924412.383542134,967746.7755471295
1924412.3250425544,967746.7402304602
1924412.2660017293,967746.7046022546
1924412.2069067773,967746.6696133524
1924412.1654172067,967746.6442232638
1924412.106093205,967746.608346408
1924412.0467447261,967746.5721187559
1924411.9760340229,967746.5283380911
1924411.9291328872,967746.4996057509
1924411.8823640083,967746.4700693686
1924411.8174009838,967746.4295497257
1924411.7706827302,967746.4002817245
1924411.7126540728,967746.3634196479
1924411.654186298,967746.3265558749
1924411.59659803,967746.2893654255
1924411.5569191356,967746.2633221761
1924411.5454011315,967746.2559748546
1924411.5001561686,967746.2264649824
1924411.44378209,967746.1892379582
1924411.3879768392,967746.1518687215
1924411.3320413206,967746.1147877957
1924411.2993495674,967746.0921134981
1924411.2382647705,967746.0506598619
1924411.1833640598,967746.0131703379
1924411.129546318,967745.9761801013
1924411.0863712903,967745.9457705163
1924411.0329424392,967745.9084104489
1924410.9847680174,967745.87494902
1924410.9309031523,967745.8367827163
1924410.8777879274,967745.7984749012
1924410.8346657567,967745.767756074
1924410.7820965543,967745.7285220334
1924410.7393122492,967745.6972681426
1924410.6908595094,967745.662299678
1924410.6370502093,967745.6231227361
1924410.583400032,967745.5828736755
1924410.5618652143,967745.5674008984
1924410.5294348712,967745.5439230592
1924410.4864454374,967745.5122764105
1924410.4386110331,967745.4777229248
1924410.3325216852,967745.3980133914
1924410.2792020475,967745.3591271503
1924410.2366770823,967745.3276060724
1924410.1892613824,967745.2916513889
1924410.1370027044,967745.2522741354
1924410.0853657874,967745.2124248005
1924410.0439504965,967745.1811761872
1924409.9913272457,967745.142560815
1924409.950143314,967745.1116019101
1924409.9037599538,967745.0758781348
1924409.8526572753,967745.0381557032
1924409.8113944186,967745.0075678235
1924409.7617411076,967744.9691083252
1924409.711677616,967744.929842688
1924409.68144127,967744.9067858995
1924409.625783969,967744.8645486399
1924409.575176448,967744.8256934913
1924409.5247743756,967744.7871485824
1924409.4739079934,967744.7484368389
1924409.4337082473,967744.7168009537
1924409.388509901,967744.6819069327
1924409.3374379915,967744.6429055807
1924409.2858963574,967744.6051401931
1924409.2456679123,967744.5742468591
1924409.1946430453,967744.536442204
1924409.184520441,967744.5289558596
1924409.1538954447,967744.5062070106
1924409.098546915,967744.464280384
1924409.0577233376,967744.4336529336
1924409.007058662,967744.3962210016
1924408.9555995362,967744.3571562637
1924408.915137824,967744.3264683224
1924408.8474494992,967744.2759534196
1924408.8054408282,967744.2445168415
1924408.7533105102,967744.2053463657
1924408.7008703868,967744.1661334316
1924408.6479145323,967744.1266915832
1924408.610924635,967744.099977917
1924408.558330486,967744.060516837
1924408.5060947766,967744.0218823175
1924408.4536289047,967743.9826486533
1924408.3703838503,967743.9204592498
1924408.3550585548,967743.9090538286
1924408.3143387006,967743.8783236287
1924408.2618696403,967743.8399151328
1924408.2204007034,967743.8091820398
1924408.169067706,967743.7709017078
1924408.117010343,967743.7329073913
1924408.0707508863,967743.6985456295
1924408.0285065586,967743.6679333181
1924407.9757764905,967743.6302252173
1924407.9233327056,967743.5919612258
1924407.8704024467,967743.5525813549
1924407.8279212655,967743.5231027561
1924407.7797241292,967743.4888366595
1924407.72655805,967743.4503223209
1924407.6728515243,967743.4112901548
1924407.6200206839,967743.3729215168
1924407.5770284713,967743.3419968742
1924407.5290374223,967743.3078759772
1924407.4760766337,967743.2697131311
1924407.4226237144,967743.2318990905
1924407.3698953993,967743.1937371413
1924407.3273650296,967743.1636188299
1924407.3169320638,967743.15623443
1924407.2789328736,967743.1300119675
1924407.2256645905,967743.0912084151
1924407.1824941132,967743.0596229368
1924407.1290417504,967743.0216644855
1924407.0761362084,967742.9825735181
1924407.0236681097,967742.9439174588
1924406.987193233,967742.9176183633
1924406.9361122516,967742.8809687297
1924406.8851864946,967742.8442578032
1924406.8353735143,967742.8070148051
1924406.8254320433,967742.7994466326
1924406.7952451322,967742.7769676502
1924406.7649281914,967742.7547150915
1924406.7089349483,967742.7125177663
1924406.6585357527,967742.6732301771
1924406.6183352948,967742.6417799317
1924406.567338895,967742.6032945858
1924406.5170964375,967742.5635537517
1924406.4720514882,967742.529072886
1924406.4309988683,967742.4975574632
1924406.3815077997,967742.4572212672
1924406.3312941166,967742.4167172456
1924406.2804560452,967742.377366067
1924406.249890281,967742.3526576232
1924406.1944527747,967742.3070173023
1924406.144139594,967742.2655226764
1924406.093206723,967742.2239637675
1924406.0427157544,967742.1816845284
1924406.0025765172,967742.1477589662
1924405.9579595947,967742.1094632808
1924405.9081643755,967742.0676199509
1924405.8687185762,967742.0347285427
1924405.8098092605,967741.9851139333
1924405.7317729346,967741.9185917581
1924405.6770384284,967741.871510073
1924405.637391006,967741.8373182247
1924405.5875747371,967741.7942370354
1924405.537502313,967741.7505978538
1924405.5277459589,967741.7419163983
1924405.497805778,967741.7157456692
1924405.4531420544,967741.6761913927
1924405.4036921086,967741.6318944686
1924405.3552488335,967741.5877870966
1924405.3056455029,967741.5430769881
1924405.2567883832,967741.499112424
1924405.222605381,967741.4679535832
1924405.173697719,967741.4237000102
1924405.1639678297,967741.4148536193
1924405.1252284544,967741.3796337931
1924405.077043963,967741.3354036384
1924405.0672360284,967741.3267013545
1924405.0379424861,967741.3003061911
1924404.9995646568,967741.2651083877
1924404.9462838229,967741.2161756466
1924404.8988220266,967741.1720926868
1924404.8607026648,967741.1368546229
1924404.8511014485,967741.1281325063
1924404.8041789853,967741.0848561819
1924404.7581129882,967741.0405310558
1924404.7264822577,967741.0106611
1924404.6797634135,967740.9681694818
1924404.634464923,967740.9257658685
1924404.5888023358,967740.8840003649
1924404.543454094,967740.8411014471
1924404.5165064218,967740.8159324809
1924404.4670184404,967740.7681077439
1924404.4218251044,967740.7252300504
1924404.3763233158,967740.6819592087
1924404.3401929745,967740.6467081886
1924404.331186099,967740.6379264768
1924404.295313584,967740.602800231
1924404.2540063022,967740.5636508632
1924404.2085599173,967740.5194106426
1924404.172303452,967740.4833752075
1924404.1276330147,967740.4388697954
1924404.0816219463,967740.3936990645
1924404.0545778817,967740.3667349482
1924404.0037019914,967740.3171100739
1924403.9665152312,967740.2811741964
1924403.9211269608,967740.2352631999
1924403.8752727068,967740.1896185899
1924403.8290558725,967740.144220134
1924403.7969949506,967740.1120379952
1924403.7510425518,967740.0650520801
1924403.705013224,967740.0179214623
1924403.6581859395,967739.9700657304
1924403.6114904322,967739.9215297261
1924403.5832414196,967739.8922091856
1924403.5326658322,967739.8383976598
1924403.4861271423,967739.7893877795
1924403.4403892749,967739.7403603644
1924403.403757222,967739.7012496667
1924403.358251828,967739.6522231464
1924403.3171203218,967739.6076901305
1924403.2713553496,967739.5589926798
1924403.2352400662,967739.5198427187
1924403.1906644092,967739.4708610428
1924403.1462167106,967739.4221893062
1924403.110875382,967739.3832898864
1924403.0534921726,967739.3197561718
1924403.0183303044,967739.2812081445
1924402.9743715525,967739.2330127753
1924402.9313159878,967739.1850478129
1924402.905003066,967739.1560441898
1924402.8579865845,967739.1036698363
1924402.8138706188,967739.0560514865
1924402.7271406776,967738.9598303597
1924402.6836733413,967738.9114718463
1924402.6537111385,967738.8776268059
1924402.6448122878,967738.867628362
1924402.6095002964,967738.8278213482
1924402.5657552008,967738.7778113949
1924402.531296408,967738.7378013827
1924402.4871412108,967738.6869646586
1924402.4521926015,967738.6467051978
1924402.4049253035,967738.5923906905
1924402.370439012,967738.5528137898
1924402.327489401,967738.5041684557
1924402.2826771357,967738.4562585965
1924402.2377059055,967738.4093795969
1924402.2066546844,967738.3766030915
1924402.162402086,967738.3309233849
1924402.118485123,967738.2852862331
1924402.074849507,967738.2403721997
1924402.0310340363,967738.1952099213
1924402.0049186777,967738.1685588233
1924401.9571448392,967738.1183270118
1924401.9224146064,967738.0817198239
1924401.8874536518,967738.0446578943
1924401.8436426423,967737.9983403748
1924401.8007633567,967737.9515519683
1924401.7701272585,967737.9183025778
1924401.726783823,967737.8713060857
1924401.6823791915,967737.8248624889
1924401.6470827614,967737.7877167428
1924401.6381044302,967737.7782337312
1924401.5937527334,967737.7314602709
1924401.5673601748,967737.7030133234
1924401.5192836174,967737.6509030467
1924401.4748574581,967737.6033453726
1924401.430017136,967737.5560130203
1924401.3946731891,967737.517794352
1924401.3502215988,967737.470133428
1924401.3101693252,967737.427069259
1924401.2661601966,967737.3785435983
1924401.2316691333,967737.3402044425
1924401.1864656715,967737.29326265
1924401.142034736,967737.2469427271
1924401.1056773525,967737.2102879913
1924401.0659252482,967737.169762412
1924401.0569717903,967737.1605270487
1924401.0217748615,967737.1243719048
1924400.977984907,967737.0792922303
1924400.9346304857,967737.0351425672
1924400.8912793319,967736.9901471022
1924400.8609981688,967736.9586319602
1924400.8165629338,967736.9134260162
1924400.7717369779,967736.8690643737
1924400.7274555285,967736.8241684658
1924400.6916412204,967736.7873507845
1924400.6560584318,967736.7507815533
1924400.6070439438,967736.7007512302
1924400.5625095307,967736.6544721598
1924400.5265141726,967736.6177156701
1924400.480610427,967736.5715138284
1924400.4351991354,967736.5248806665
1924400.3935122234,967736.4837080963
1924400.3568183295,967736.4472377225
1924400.3110932484,967736.4015935701
1924400.3019330688,967736.3923780373
1924400.2652660413,967736.3556395792
1924400.2192824183,967736.3100563157
1924400.1917735015,967736.2830697495
1924400.1760510197,967736.2674955968
1924400.1395603449,967736.2319130759
1924400.0945000073,967736.1880456306
1924400.0492083898,967736.1438678512
1924400.0039654064,967736.1004741801
1924399.9676509257,967736.0660888529
1924399.927116507,967736.0274787972
1924399.8813300484,967735.9843512132
1924399.835932323,967735.9408950557
1924399.7903258842,967735.8979744607
1924399.7811891455,967735.889377904
1924399.7537031916,967735.8631340894
1924399.712602019,967735.8241298838
1924399.66635619,967735.7795564504
1924399.6295309977,967735.743642563
1924399.5826371815,967735.6996442544
1924399.5353594145,967735.6547367632
1924399.4985856425,967735.6188849567
1924399.4562526562,967735.5777924026
1924399.4106032406,967735.5326230134
1924399.3641033303,967735.4869552273
1924399.317911158,967735.4418662606
1924399.2813961687,967735.4058916748
1924399.2540954908,967735.3784933211
1924399.2041726445,967735.3295734713
1924399.1589849917,967735.2852310444
1924399.1231886356,967735.2504557496
1924399.0784629826,967735.2068784013
1924399.0343056768,967735.1632826164
1924398.99509387,967735.123316107
1924398.9597418096,967735.0872016029
1924398.9148934572,967735.0419527848
1924398.8699951954,967734.9962499168
1924398.8259738167,967734.950901143
1924398.7990869016,967734.9233806039
1924398.7497866962,967734.8737617485
1924398.7042394907,967734.8288815569
1924398.6591328348,967734.7836317384
1924398.6140021817,967734.7379073456
1924398.578392456,967734.7016268065
1924398.5383830941,967734.6608320291
1924398.493922121,967734.615605328
1924398.4584421061,967734.5791808796
1924398.4141901643,967734.5333361008
1924398.370143195,967734.4879253326
1924398.3352033077,967734.4521012275
1924398.2960705904,967734.4117224233
1924398.2527446405,967734.3668920664
1924398.2099610511,967734.3220844325
1924398.167254476,967734.2774008719
1924398.1333452582,967734.2422408947
1924398.0952179346,967734.2023817106
1924398.0540619015,967734.1575184697
